id,title,price,description,location_id,old_state_id,old_municipality_id,street,geo_long,geo_lat,rooms,bathrooms,parking,area,antiquity_year,stories,construction_area,belongs_to,published,archived,deleted_at,created_at,updated_at,show_zip_code,show_address,show_latitude_longitude,show_email,show_phone,show_mobile,show_whatsapp,short_description,custom_floor,pet_friendly,green_tech,zone_type,corner,api_registered,priority,active,postal,zone,space,working_space,ref,type,street_type,temporal_use,floor,remodeling,use,currency,price_unit,external_ref,area_unit,space_unit,construction_date_milestones,ap_order_priority,crm_perk_granted,crm_imported_property,video_url,maintenance_price,tour_url,state_id,municipality_id,postal_code_id,locality_id,has_exclusivity
2356075,0,2801000,0,,19,39,Prolongacion Anillo Periferico 1000 - 627,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 627 Fraccionamiento Colinas de San Jeronimo Nivel 6 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,29.48,66.18,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2357799,0,4462000,0,,19,39,Prolongacion Anillo Periferico 1000 - 1104,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 1104 Fraccionamiento Colinas de San Jeronimo Nivel 11 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,36.78,90.87,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2352350,0,4451000,0,,19,39,Prolongacion Anillo Periferico 1000 - 107,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 107 Fraccionamiento Colinas de San Jeronimo Nivel 1 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,53.45,90.09,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2358048,0,4858000,0,,19,39,Prolongacion Anillo Periferico 1000 - 802,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 802 Fraccionamiento Colinas de San Jeronimo Nivel 8 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,47.61,101.7,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2361765,0,2647000,0,,19,39,Prolongacion Anillo Periferico 1000 - 227,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 227 Fraccionamiento Colinas de San Jeronimo Nivel 2 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,29.48,66.18,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2361284,0,6647000,0,,19,39,Avenida Antonio Caso 240,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Avenida Antonio Caso # 240 Colonia Colinas de San Jerónimo, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,375,286.53,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2359175,0,4456000,0,,19,39,Prolongacion Anillo Periferico 1000 - 105,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 105 Fraccionamiento Colinas de San Jeronimo Nivel 1 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,53.45,90.02,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2359182,0,3638000,0,,19,39,Prolongacion Anillo Periferico 1000 - 408,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 408 Fraccionamiento Colinas de San Jeronimo Nivel 4 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.63,90.95,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2361796,0,4701000,0,,19,39,Prolongacion Anillo Periferico 1000 - 202,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 202 Fraccionamiento Colinas de San Jeronimo Nivel 2 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,47.55,101.54,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2361185,0,4933000,0,,19,39,Anillo Periférico 1000 - 1002,25.74281,-100.3224044,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Anillo Periférico # 1000 Int. 1002 Fraccionamiento Colinas de San Jeronimo Nivel 10 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,47.61,101.71,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2359199,0,3074000,0,,19,39,Prolongacion Anillo Periferico 1000 - 820,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 820 Fraccionamiento Colinas de San Jeronimo Nivel 8 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,29.77,66.98,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2363691,0,5675000,0,,19,39,Prolongacion Anillo Periferico 1000 - 529,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 529 Fraccionamiento Colinas de San Jeronimo Nivel 5 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,62.13,140.95,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2354828,0,4925000,0,,19,39,Prolongacion Anillo Periferico 1000 - 902,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 902 Fraccionamiento Colinas de San Jeronimo Nivel 9 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,52.06,113.74,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2364650,0,3783000,0,,19,39,Prolongacion Anillo Periferico 1000 - 309,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 309 Fraccionamiento Colinas de San Jeronimo Nivel 3 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.34,90.16,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2366289,0,5718000,0,,19,39,Prolongacion Anillo Periferico 1000 - 501,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 501 Fraccionamiento Colinas de San Jeronimo Nivel 5 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,62.52,142.02,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2366319,0,3897000,0,,19,39,Prolongación José Garza Ramírez 100 - 9-C SUR,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Prolongación José Garza Ramírez # 100 Int. 9-C SUR Fraccionamiento Colinas de San Jerónimo Nivel 9 Condominio DIEZ Edificio Torre 1, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jerónimo,63.45,97.43,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2367149,0,2520000,0,,19,39,Ramón Menéndez 185 - 2,25.6831715,-100.3664309,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Ramón Menéndez # 185 Int. 2 Fraccionamiento Colinas de San Jerónimo, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jerónimo,106.66,108.61,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2370606,0,2060000,0,,19,39,Maurice Ravel 133 - 2,25.683155,-100.3612087,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Maurice Ravel # 133 Int. 2 Fraccionamiento Colinas de San Jerónimo, Onceavo Sector, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,"Fraccionamiento Colinas de San Jerónimo, Onceavo Sector",63.03,88.5,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2368139,0,4717000,0,,19,39,Prolongacion Anillo Periferico 1000 - 803,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 803 Fraccionamiento Colinas de San Jeronimo Nivel 8 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,46.24,98,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2367569,0,3626000,0,,19,39,Prolongacion Anillo Periferico 1000 - 404,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 404 Fraccionamiento Colinas de San Jeronimo Nivel 4 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.6,90.87,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2371139,0,2952000,0,,19,39,Aarón Sáenz 1902 - T2-102,25.6747549,-100.3671045,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz # 1902 Int. T2-102 Colonia San Jerónimo Nivel 10 Condominio Parc Santa María Edificio Torre 2, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,52.93,86.56,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
2370200,0,3735000,0,,19,39,Prolongacion Anillo Periferico 1000 - 504,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 504 Fraccionamiento Colinas de San Jeronimo Nivel 5 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.6,90.87,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2358833,0,4077000,0,,19,39,Prolongacion Anillo Periferico 1000 - 603,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 603 Fraccionamiento Colinas de San Jeronimo Nivel 6 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,46.24,98,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2364223,0,2732000,0,,19,39,Prolongacion Anillo Periferico 1000 - 411,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 411 Fraccionamiento Colinas de San Jeronimo Nivel 4 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,27.21,60.06,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2374918,0,6222000,0,,19,39,Prolongacion Anillo Periferico 1000 - 629,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 629 Fraccionamiento Colinas de San Jeronimo Nivel 6 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,66.68,153.26,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2367651,0,3626000,0,,19,39,Prolongacion Anillo Periferico 1000 - 604,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 604 Fraccionamiento Colinas de San Jeronimo Nivel 6 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.6,90.87,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2371146,0,4924000,0,,19,39,Prolongacion Anillo Periferico 1000 - 502,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 502 Fraccionamiento Colinas de San Jeronimo Nivel 5 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,52.05,113.72,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2364261,0,4015000,0,,19,39,Prolongacion Anillo Periferico 1000 - 607,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 607 Fraccionamiento Colinas de San Jeronimo Nivel 6 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.29,90.02,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2378848,0,3383000,0,,19,39,Aarón Sáenz 1902 D-77 Departamento T2- 121,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz 1902 D-77 Departamento # T2- 121 Colonia San Jerónimo Nivel 12 Condominio Parc Santa María Edificio Torre 2, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,60.54,102.58,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
2375991,0,4013000,0,,19,39,Prolongacion Anillo Periferico 1000 - 507,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 507 Fraccionamiento Colinas de San Jeronimo Nivel 5 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.29,90.02,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2382050,0,4819000,0,,19,39,Prolongacion Anillo Periferico 1000 - 816,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 816 Fraccionamiento Colinas de San Jeronimo Nivel 8 Condominio Cantera Jade Edificio Torre B, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,49.51,106.85,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2382043,0,4015000,0,,19,39,Prolongacion Anillo Periferico 1000 - 407,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 407 Fraccionamiento Colinas de San Jeronimo Nivel 4 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.29,90.02,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2380247,0,3979000,0,,19,39,Prolongacion Anillo Periferico 1000 - 705,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 705 Fraccionamiento Colinas de San Jeronimo Nivel 7 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.29,90.02,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2382289,0,2669000,0,,19,39,V 402 - 26,20.4528819,-97.337653,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle V # 402 Int. 26 Colonia San Jerónimo Nivel 9 Edificio TORRE TRESS, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,38.76,91.11,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
2382166,0,4060000,0,,19,39,Prolongacion Anillo Periferico 1000 - 610,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 610 Fraccionamiento Colinas de San Jeronimo Nivel 6 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.68,91.07,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2384863,0,2943000,0,,19,39,Aarón Sáenz 1902 D-62 - T2-082,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz # 1902 D-62 Int. T2-082 Colonia San Jerónimo Nivel 8 Condominio Parc Santa María Edificio Torre 2, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,52.93,86.56,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
2387888,0,3383000,0,,19,39,Aarón Sáenz 1902 - D-65 T2-091,25.6747549,-100.3671045,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz # 1902 Int. D-65 T2-091 Colonia San Jerónimo Nivel 9 Condominio Parc Santa María Edificio Torre 2, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,60.66,102.58,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
2389769,0,6254000,0,,19,39,Prolongacion Anillo Periferico 1000 - 1001,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 1001 Fraccionamiento Colinas de San Jeronimo Nivel 10 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,67.11,154.42,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2388281,0,6135000,0,,19,39,Prolongacion Anillo Periferico 1000 - 301,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 301 Fraccionamiento Colinas de San Jeronimo Nivel 3 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,62.52,142.02,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2391359,0,5962000,0,,19,39,Quinta y Privada San Jerónimo 108 - 35,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Quinta y Privada San Jerónimo # 108 Int. 35 Fraccionamiento San Jerónimo Nivel 9 Condominio Alaria Edificio  Torre Narela, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,Fraccionamiento San Jerónimo,79.75,204.43,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
2361154,0,5140000,0,,19,39,Prolongacion Anillo Periferico 1000 - 702,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 702 Fraccionamiento Colinas de San Jeronimo Nivel 7 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,52.05,113.72,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2387871,0,4147000,0,,19,39,Prolongacion Anillo Periferico 1000 - 608,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 608 Fraccionamiento Colinas de San Jeronimo Nivel 6 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.63,90.95,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2382067,0,3039000,0,,19,39,Prolongacion Anillo Periferico 1000 - 922,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 922 Fraccionamiento Colinas de San Jeronimo Nivel 9 Condominio Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,27.21,60.06,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2382944,0,3039000,0,,19,39,Prolongacion Anillo Periferico 1000 - 919,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 919 Fraccionamiento Colinas de San Jeronimo Nivel 9 Condominio Cantera Jade Edificio Torre B, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,27.21,60.06,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2391366,0,3312000,0,,19,39,Mario Talavera 259 - 3,25.6825134,-100.3598479,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Mario Talavera # 259 Int. 3 Fraccionamiento Colinas de San Jerónimo, Onceavo Sector, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,"Fraccionamiento Colinas de San Jerónimo, Onceavo Sector",120,188.38,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
2390420,0,4307000,0,,19,39,Prolongacion Anillo Periferico 1000 - 904,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 904 Fraccionamiento Colinas de San Jeronimo Nivel 9 Condominio Cantera Jade Edificio Torre B, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.6,90.87,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
